class,cutoff,tp,tn,fp,fn
highTemp_coolingWater,0.7,0,5,0,1
highTemp_coolingWater,0.7,0,5,0,1
highTemp_coolingWater,0.7,0,5,0,1
highTemp_coolingWater,0.7,0,5,0,1
highTemp_coolingWater,0.7,0,5,0,1
highTemp_coolingWater,0.7,0,5,0,1
highTemp_coolingWater,0.7,0,5,0,1
highTemp_coolingWater,0.7,0,5,0,1
highTemp_coolingWater,0.7,0,5,0,1
highTemp_coolingWater,0.7,0,5,0,1
highTemp_coolingWater,0.7,0,5,0,1
